track_id,artist_id
59qPP8coY8EWIQ9nQDThui,6tbjWDEIzxoDsBA1FuhfPW
0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr
0TK2YIli7K1leLovkQiNik,4nDoRrQiYLoBzwC5BhVJzF
3LLeJjCRRkTLmkQIUJuHCT,6Q8cPPtM6vgTZO2iaVOjEk
09TpJe9jnom4mB2DDhZKkB,0XNa1vTidXlvJ2gHSsRi4A
4tmzLB4caxMSZDgWujR7sH,32lVGr0fSRGT6okLKHiP68
7hJBjMGJHHQ4cR4Jhzp1d1,6kACVPfCOnqzgfEF5ryl0x
7hJBjMGJHHQ4cR4Jhzp1d1,0ZnY6mQmgr2yZarjry68td
663iGCIjbc3DfpGOooKvDR,6eUKZXaKkcviH0Ku9w2n3V
663iGCIjbc3DfpGOooKvDR,7dGJo4pcD2V6oG8kP0tJRR
663iGCIjbc3DfpGOooKvDR,3q7HBObVc0L8jNeTe5Gofh
2PzU4IB8Dr6mxV3lHuaG34,22bE4uQ6baNwSHPVcDxLCe
2sqV4WwUD6Rydqciys8jtn,2hrWpLNoJcs1EnWSXvB6JI
4p4dnZ9OYGueoEEgSVxuSp,6S0IvKlvPMX1RtAYtVpUV8
4p4dnZ9OYGueoEEgSVxuSp,5p7f24Rk5HkUZsaS3BLG5F
4ULXog8YFsG5RFPwr1ukAT,5lKZWd6HiSCLfnDGrq9RAm
3uHHFUxskdOEs5P5xPdmcz,22bE4uQ6baNwSHPVcDxLCe
608xszaAxVh4m7NcKJiAbF,0ECwFtbIWEVNwjlrfc6xoL
0dPfKBYyPmoSfoLJqeKAs4,0Xi59sEw38vRvwleSAVqoo
6OGogr19zPTM4BALXuMQpF,1Xyo4u8uXC1ZmMpatF05PJ
1ohbjkuczl6hEoYEo931PH,6BkcAbUkfIBM4XudxieMq8
2DNdEpV9UnsYjL6w1Dp1aS,2wvUfjKGoXvcnDHq7GgMOa
70on8632PmtkPhed7jLKWN,3BmGtnKgCSGYIUhmivXKWX
5NUXE8W12lWcUXgJRCjeEw,0u2FHSq3ln94y5Q57xazwf
5NUXE8W12lWcUXgJRCjeEw,1KCSPY1glIKqW2TotWuXOR
2h0HkReHGCQPOEDZXEMcTO,6RZUqkomCmb8zCRqc9eznB
2bfsHVgRsnSANN3SJ4sPt2,3wYyutjgII8LJVVOLrGI0D
2bfsHVgRsnSANN3SJ4sPt2,4r7JUeiYy24L7BuzCq9EjR
1KU5EHSz04JhGg3rReGJ0N,6IYnSXO40Bh7Zdqhf6rQoj
7aWLRQCKhQ18syTAXtLKn6,3YUrEElXpqiPSbffh9XXZd
4nHpy4mMRGXsD5RrhXwoko,7oPftvlwr6VrsViSDV7fJY
0lIoY4ZQsdn5QzhraM9o9u,0vYkHhJ48Bs3jWcvZXvOrP
2oSpQ7QtIKTNFfA08Cy0ku,4KWTAlx2RvbpseOGMEmROg
0AQqrtK1pULuwZUXhwaaDz,2ekjTXgjxbWwBX5lTAj4DU
5LEQdlGJ44WnhaxnDg8GHf,6HGeVgbCIyLs0cD7SVykwQ
5TpNKy3cNoLnMNEyP2L0Ox,23wr9RJZg0PmYvVFyNkQ4j
53KmqHPNbgziMAKoHzeSeo,1EVWYRr2obCRDoSoD6KSuM
0gmbgwZ8iqyMPmXefof8Yf,6deZN1bslXzeGvOLaLMOIF
7vGuf3Y35N4wmASOKLUVVU,64KEffDW9EtZ1y2vBYgq8T
7vGuf3Y35N4wmASOKLUVVU,6LuN9FCkKOj5PcnpouEgny
2wtqBurDM5kxuH6WhxwIJr,0aRJShMkUsHVCyCw5Klxj3
2McbI8WrvqqK6Ew5VgllX3,0lJlKQvuM2Sd9DPPyUXcHg
3kg05HyeoiSfxuEoyQa0xk,4NOVe4Wki1UYTaKdC9OBOt
0QC6QMN85EQZzfJ39HNO5h,01pKrlgPJhm5dB4lneYAqS
0QC6QMN85EQZzfJ39HNO5h,2feDdbD5araYcm6JhFHHw7
00iCRJ7pk3onHablkLyVH1,1KCSPY1glIKqW2TotWuXOR
5VJlvaPufnazmTvt2sHQqc,2d3VHzlOEwXvmBdS4pzOPL
2ZIzyHDYsXIHUojfr6bAbO,4lxfqrEsLX6N1N4OCSkILp
6gBv6ujrI1Ta5wE8FtgMFX,1KCSPY1glIKqW2TotWuXOR
32F14OcdAGM9jQm9XxR5qv,17UkABEasVRlCcIFZ3wHb7
7DJ0MFT63UDe5gzD7VFYJ6,4ACplpEqD6JIVgKrafauzs
2C3RaGRcUWBlgKoLzQvRDS,4GCWiBjgcpUciB55iT5bel
2C3RaGRcUWBlgKoLzQvRDS,0Y8KmFkKOgJybpVobn1onU
1SWmFiFSIBoDbQJjNKC7SR,485uL27bPomh29R4JmQehQ
31UBcyZkwJRy2ZV5XpMlxh,2EqPo7BwJq5UJsE5nWqgrk
4anehmsEuhkXRjm6HAocaj,3mZqziCJj4pq3P2VBpmK6p
357A5woJFJjhOLjHbUr2AU,1T0wRBO0CK0vK8ouUMqEl5
55lX3vm1G35mUpawXHK5Te,72Nhcx7prNk2ZCxhx0Y5es
0Wl42CUb1phIU9O2aR1wXI,40Yq4vzPs9VNUrIBG5Jr2i
2bS8qFEEsbBht032fzVPZ5,4RVnAU35WRWra6OZ3CbbMA
4SOwSwa3vvq6B6Za84N5kh,25uiPmTg16RbhZWAqwLBy5
3BliUWoxPngMNAQKCR8sRi,2hrfuB0LtVmFZ6MvPMIHTK
1ZvS1DmW1cF0oknYGCVNK7,3PhoLpVuITZKcymswpck5b
04FuQwYgBdeYxdnv6Ve9mK,3NRFinRTEqUCfaTTZmk8ek
5RC9olve1FVs1bnIneatm8,1cK2Abwkni7m51wJCSGllN
2ctY9KP7zLgfmf1GnKxMBq,1MYRPpeCETOc6MOoowNM3y
1orVKbp6vqtfAPOmvRofVq,6QtGlUje9TIkLrgPZrESuk
5MhsZlmKJG6X5kTHkdwC4B,5vCOdeiQt9LyzdI87kt5Sh
5MhsZlmKJG6X5kTHkdwC4B,1KYt3TMGpa1LtVi0m2A0F9
5wzEaFZ87acfJNVlIDoZE8,6kz53iCdBSqhQCZ21CoLcc
0FExfsU24F7hO8f1UOtApd,4Zwtv7Mc3eHv465GJ6au6n
7Kf8vPW2GYpnzdbtpl4bEz,58lV9VcRSjABbAbfWS6skp
43qSGIUGX1Ox07xPJ9AT9o,0wPdF6oU9sRm16BNvWfyRR
5icOoE6VgqFKohjWWNp0Ac,64KEffDW9EtZ1y2vBYgq8T
5icOoE6VgqFKohjWWNp0Ac,3CjlHNtplJyTf9npxaPl5w
67aeyMdt7cgb8l9zg53Pfm,1GxkXlMwML1oSg5eLPiAz3
6DzbmjkVZpz1mrDobAoJI8,0EyuKHE1AeE9lWUF8mzKVp
40tnMfqlJ5PTNJFlx1U2RL,5pKCCKE2ajJHZ9KAiaK11H
7rESBzoqp0FGxElzjRuMDB,34sQ4BJAwfwQsn9OgJtIzj
6aXKbU2QGsOms8UT3eUOg1,6vLlQYujOujIrm7zAKzEdG
30Na9W2WrBLGrRoKlEiwbh,6rEzedK7cKWjeQWdAYvWVG
30Na9W2WrBLGrRoKlEiwbh,7KUri7klyLaIFXLcuuOMCd
6HMvJcdw6qLsyV1b5x29sa,3gMaNLQm7D9MornNILzdSl
3QUzJqgkcjvsLhgqVos6ha,2NjfBq1NflQcKSeiDooVjY
5spfJMqDpBvM0YNgAQGqxD,5Y5TRrQiqgUO4S36tzjIRZ
0vYyK3kdY62SBplhh2iNJO,4WN5naL3ofxrVBgFpguzKo
0vYyK3kdY62SBplhh2iNJO,7sfgqEdoeBTjd8lQsPT3Cy
0vYyK3kdY62SBplhh2iNJO,20qISvAhX20dpIbOOzGK3q
4YzJxZBPeudi2QsJiVLVCa,6M2wZ9GZgrQXHCFfjv46we
4YzJxZBPeudi2QsJiVLVCa,205i7E8fNVfojowcQSfK9m
70C4NyhjD5OZUMzvWZ3njJ,6zFYqv1mOsgBRQbae3JJ9e
2IWYi4NJyJvhpJVjVs2pm8,3gvT4Mc7kn54IUy08Y0Tr5
