artist_id,genre
a1992,tropical house
a1992,alt z
a608,uk contemporary r&b
a608,uk pop
a520,pop edm
a520,slap house
a1993,alternative rock
a1993,blues rock
a1993,garage rock
a1993,indie rock
a1993,indietronica
a1993,modern blues rock
a1993,modern rock
a1993,punk blues
a1993,rock
a1994,classic canadian rock
a1995,pop rap
a1995,dance pop
a1995,pop
a1996,australian pop
a1996,australian talent show
a60,post-teen pop
a439,dance pop
a439,pop
a87,r&b
a87,soul
a1997,doo-wop
a1997,merseybeat
a1997,nashville sound
a1997,rock-and-roll
a1998,classic uk pop
a1999,classic uk pop
a2000,alt z
a2000,singer-songwriter pop
a2000,teen pop
a2000,pop
a1117,alt z
a1117,singer-songwriter pop
a1117,teen pop
a1602,auckland indie
a1602,etherpop
a1602,indietronica
a1602,metropopolis
a1602,nz pop
a2001,australian alternative pop
a2001,australian r&b
a2001,auckland indie
a2001,etherpop
a2001,indietronica
a2001,metropopolis
a2001,nz pop
a2003,edm
a2003,electro house
a2003,house
a2003,pop dance
a2003,progressive electro house
a2003,progressive house
a2005,classic oklahoma country
a2005,deep adult standards
a725,australian dance
a2006,australian country
a2006,australian pop
a2006,australian rock
a2006,australian dance
a396,experimental rock
a396,experimental
a396,experimental pop
a2007,classic rock
a2007,rock
a2007,experimental rock
a2007,experimental
a2007,experimental pop
a2008,classic rock
a2008,rock
a2008,experimental rock
a2008,experimental
a2008,experimental pop
a2009,poetry
a2009,writing
a2010,belgian dance
a2010,bubble trance
a2011,idol
a2012,new romantic
a2012,new wave
a2012,new wave pop
a2013,disco
a2013,funk
a2013,motown
a2013,soul
a666,atl hip hop
a666,dance pop
a666,dirty south rap
a666,hip hop
a666,old school atlanta hip hop
a666,pop rap
a666,rap
a666,southern hip hop
a666,trap
a55,australian indigenous music
a55,australian pop
a55,australian talent show
a2014,eurodance
a2014,hip house
a2015,contemporary r&b
a2015,funk
a2015,quiet storm
a2015,urban contemporary
a2016,metropopolis
a2016,modern rock
a2017,new wave pop
a2018,bubblegum pop
a2018,soft rock
a2019,album rock
a2019,glam metal
a2019,hard rock
a2020,channel islands indie
a2020,escape room
a2020,hyperpop
a2020,indie soul
a2020,vapor soul
a2020,east coast hip hop
a2020,hip hop
a2020,rap
a796,channel islands indie
a796,escape room
a796,hyperpop
a796,indie soul
a796,vapor soul
a1487,big room
a1487,edm
a1487,pop dance
a2024,bubblegum pop
a2025,nz hip hop
a2026,chamber pop
a2026,indie rock
a2026,indietronica
a2026,la indie
a2026,modern rock
a2028,album rock
a2028,art rock
a2028,classic rock
a2028,glam rock
a2028,mellow gold
a2028,new romantic
a2028,soft rock
a2028,symphonic rock
a2028,yacht rock
a2029,australian dance
a2029,australian pop
a2030,east coast hip hop
a2030,hardcore hip hop
a2030,hip hop
a2030,pop rap
a2030,rap
a2031,souldies
a2033,australian indie
a2033,indie anthem-folk
a2034,dance pop
a2034,pop rap
a2034,reggae fusion
a286,chicago soul
a286,classic soul
a286,girl group
a286,post-disco
a286,quiet storm
a286,southern soul
a287,chicago soul
a287,classic soul
a287,girl group
a287,post-disco
a287,quiet storm
a287,southern soul
a2035,disco
a2035,funk
a2035,jazz funk
a2035,motown
a2035,soul
a2035,chicago soul
a2035,classic soul
a2035,girl group
a2035,post-disco
a2035,quiet storm
a2035,southern soul
a2036,melodic rap
a2036,pop
a2036,post-teen pop
a165,melodic rap
a2037,contemporary r&b
a2037,hip pop
a2037,r&b
a2037,urban contemporary
a831,hip hop
a831,pop rap
a831,r&b
a831,southern hip hop
a831,trap soul
a72,dfw rap
a72,melodic rap
a2038,new wave pop
a2039,hip hop
a2039,miami hip hop
a2039,pop rap
a2039,rap
a2039,canadian pop
a2039,pop
a2039,atl hip hop
a2039,melodic rap
a2039,trap
a2039,chicago rap
a2039,conscious hip hop
a2039,new orleans rap
a620,miami hip hop
a620,melodic rap
a620,chicago rap
a620,conscious hip hop
a620,new orleans rap
a1343,hip hop
a1343,miami hip hop
a1343,pop rap
a1343,canadian pop
a1343,chicago rap
a1343,conscious hip hop
a1343,new orleans rap
a2040,hip hop
a2040,miami hip hop
a2040,pop rap
a2040,rap
a2040,canadian pop
a2040,pop
a2040,atl hip hop
a2040,melodic rap
a2040,trap
a2040,chicago rap
a2040,conscious hip hop
a2040,new orleans rap
a591,miami hip hop
a591,canadian pop
a591,melodic rap
a591,chicago rap
a232,r&b
a2041,pop
a2041,pop r&b
a2041,r&b
a2042,adult standards
a2042,brill building pop
a2042,doo-wop
a2042,rock-and-roll
a2042,rockabilly
a104,pop
a54,gangster rap
a54,st louis rap
a54,urban contemporary
a2043,alt z
a316,disco
a316,hi-nrg
a316,new wave pop
a316,soft rock
a356,edm
a356,pop
a356,pop dance
a356,tropical house
a104,atl hip hop
a104,hip pop
a104,r&b
a615,gangster rap
a615,hip hop
a615,pop rap
a615,rap
a615,st louis rap
a2044,australian psych
a2044,modern rock
a2044,neo-psychedelic
a2044,rock
a2045,album rock
a303,ohio hip hop
a1508,big room
a1508,dance pop
a1508,edm
a1508,pop
a1508,pop dance
a2046,british blues
a2046,british invasion
a2046,classic rock
a2046,singer-songwriter
a1004,dance pop
a2047,blues
a2047,blues rock
a2047,classic rock
a2047,country rock
a2047,electric blues
a2047,folk rock
a2047,psychedelic rock
a2047,traditional blues
a2048,australian rock
a2049,australian rock
a152,chicago rap
a152,melodic rap
a2050,detroit hip hop
a2050,hip hop
a2050,rap
a2050,chicago rap
a2050,melodic rap
a2051,escape room
a2051,indietronica
a2051,new rave
a2052,glam rock
a2052,melancholia
a2052,new romantic
a2052,new wave
a2052,new wave pop
a2052,solo wave
a2052,sophisti-pop
a2053,dance pop
a2053,pop
a2054,american folk revival
a2055,australian alternative rock
a2056,classic country pop
a2056,new mexico music
a2056,swamp pop
a2057,classic soul
a2057,disco
a2057,funk
a2057,jazz funk
a2057,p funk
a2057,post-disco
a2057,quiet storm
a2057,soul
a2058,acoustic pop
a2058,lilith
a2058,neo mellow
a2058,pop rock
a2058,post-teen pop
a2059,r&b
a2059,rap
a2059,uk contemporary r&b
a2059,urban contemporary
a938,dance pop
a938,pop
a938,urban contemporary
a2060,album rock
a2060,new romantic
a2060,new wave
a2060,new wave pop
a2060,soft rock
a2061,modern alternative rock
a2061,modern rock
a2061,pop
a2061,pov: indie
a2061,rock
a2062,australian indie
a2063,heartland rock
a140,art pop
a1605,complextro
a1605,edm
a1605,german techno
a1605,pop
a1605,pop dance
a2064,pop dance
a35,canadian pop
a620,art pop
a2065,indie electropop
a2065,indie poptimism
a2065,metropopolis
a2066,trap queen
a2066,dance pop
a2066,pop
a2066,urban contemporary
a2066,hip hop
a2066,miami hip hop
a2066,pop rap
a2066,rap
a149,trap queen
a149,miami hip hop
a2039,trap queen
a2039,dance pop
a2039,urban contemporary
a2067,disco house
a2067,filter house
a26,bboy
a26,instrumental funk
a2068,edm
a2068,pop dance
a2068,uk dance
a2068,bboy
a2068,instrumental funk
a2069,europop
a2070,dance rock
a2070,new romantic
a2070,new wave
a2070,new wave pop
a2070,sophisti-pop
a2070,synthpop
a2071,hip house
a2071,latin house
a2071,vogue
a2072,contemporary country
a2072,country
a2072,country dawn
a2072,country road
a2072,pop
a40,contemporary country
a40,country
a40,country dawn
a40,country road
a471,big room
a471,brostep
a471,dutch edm
a471,edm
a471,house
a471,pop dance
a471,progressive electro house
a471,slap house
a471,trance
a2074,modern rock
a2074,pov: indie
a2075,souldies
a2076,reggae
a2076,reggae fusion
a2077,europop
a2077,girl group
a2077,talent show
a2078,australian pop
a2079,blues
a2079,electric blues
a2079,modern blues
a2079,texas blues
a2080,boston rock
a2080,lilith
a2082,hollywood
a2082,show tunes
a2082,broadway
a2082,movie tunes
a2082,post-teen pop
a2082,pop
a1527,post-teen pop
a1527,pop
a2083,hollywood
a2083,show tunes
a2083,broadway
a2083,movie tunes
a2083,post-teen pop
a2083,pop
a1130,hollywood
a1130,show tunes
a1130,broadway
a1130,movie tunes
a1528,post-teen pop
a1528,pop
a2084,dance pop
a2084,post-teen pop
a2085,folk-pop
a2085,neo mellow
a2086,austropop
a2086,neue deutsche welle
a2087,classic soul
a2087,disco
a2087,funk
a2087,motown
a2087,new jack swing
a2087,post-disco
a2087,quiet storm
a2087,soul
a2087,urban contemporary
a2088,alternative hip hop
a2088,hip hop
a2088,oakland hip hop
a2089,new romantic
a2089,synthpop
a2089,rock-and-roll
a2089,rockabilly
a2089,surf music
a2090,new romantic
a2090,synthpop
a2090,rock-and-roll
a2090,rockabilly
a2090,surf music
a2091,australian comedy
a2093,classic garage rock
a2093,protopunk
a2093,psychedelic rock
a44,modern rock
a2094,dance pop
a2094,pop
a2094,modern rock
a2095,classic country pop
a2095,country
a2095,nashville sound
a2095,soft rock
a101,indietronica
a101,metropopolis
a693,dance pop
a693,edm
a693,electro house
a693,house
a693,progressive house
a693,uk dance
a2097,classic uk pop
a2098,dance pop
a2098,edm
a2098,electronic trap
a2098,pop
a2098,pop dance
a2098,atl hip hop
a2098,crunk
a2098,dirty south rap
a2098,old school atlanta hip hop
a2098,pop rap
a2098,southern hip hop
a2098,trap
a1954,edm
a1954,electronic trap
a1954,pop dance
a2099,bubblegum pop
a2099,classic country pop
a2100,bubblegum pop
a2100,classic country pop
a1043,metropopolis
a1043,swedish electropop
a1043,swedish pop
a1043,swedish synthpop
a2102,dance pop
a2102,pop
a2102,metropopolis
a2102,swedish electropop
a2102,swedish pop
a2102,swedish synthpop
a2103,adult standards
a2103,disco
a2103,quiet storm
a2103,soft rock
a2103,soul
a2103,vocal jazz
a2104,indie anthem-folk
a2104,uk pop
a2105,boy band
a2106,freestyle
a2106,new jack swing
a2106,new wave pop
a2107,australian dance
a2107,australian electropop
a2107,australian indie
a2107,downtempo
a2107,edm
a2107,indietronica
a2108,pop rock
a2108,post-grunge
a316,australian pop
a418,edm
a418,pop
a418,pop dance
a418,tropical house
a2109,australian alternative rock
a73,metropopolis
a73,modern rock
a73,pop
a351,british soul
a2110,australian ska
a2111,eurodance
a2112,australian indie rock
a2114,boy band
a2115,melodic rap
a2115,slap house
a2115,electro house
a2115,pop dance
a2116,album rock
a2116,classic rock
a2116,detroit rock
a2116,glam metal
a2116,glam rock
a2116,hard rock
a2116,metal
a2116,protopunk
a2116,rock
a1006,canadian pop
a1006,viral pop
a147,boy band
a2119,nu metal
a2120,opm
a2121,edm
a2121,pop dance
a2121,tropical house
a2121,dance pop
a2121,pop
a402,edm
a402,pop dance
a402,tropical house
a2122,chicano rap
a2122,latin hip hop
a2123,neon pop punk
a2123,pop punk
a2123,pop rock
a2123,texas pop punk
a2124,classic australian country
a2124,merseybeat
a2124,rock-and-roll
a2124,yodeling
a2125,dance pop
a2125,post-teen pop
a190,indie pop rap
a190,oakland hip hop
a190,pop rap
a190,rap
a2126,dance pop
a2126,pop
a2126,indie pop rap
a2126,oakland hip hop
a2126,pop rap
a2126,rap
a2127,detroit hip hop
a2127,gangster rap
a2127,hip hop
a2127,pop rap
a2127,rap
a2127,southern hip hop
a2127,trap
a2127,east coast hip hop
a2127,queens hip hop
a210,southern hip hop
a210,trap
a755,dance pop
a755,dancehall
a755,pop rap
a311,girl group
a311,talent show
a311,uk pop
a2128,alternative rock
a2128,grunge
a2128,riot grrrl
a2129,glam rock
a1833,german pop
a2130,german dance
a2130,pop dance
a2130,pop edm
a2130,uk dance
a2130,german pop
a2131,classic soul
a2131,funk
a2131,motown
a2131,quiet storm
a2131,soul
a2132,australian dance
a2136,nashville sound
a2138,australian pop
a2138,pop
a2140,australian alternative rock
a2140,australian indie
a2141,arkansas country
a2141,outlaw country
a2141,rock
a2142,contemporary r&b
a2142,hip pop
a2142,r&b
a2142,urban contemporary
a2143,canadian celtic
a2143,irish folk
a2143,irish pub song
a2143,shanty
a2144,art rock
a2144,classic rock
a2144,folk rock
a2144,mellow gold
a2144,soft rock
a2145,disco
a2145,hi-nrg
a620,hip pop
a620,queens hip hop
a467,canadian pop
a2146,dance pop
a2146,pop dance
a2146,uk dance
a2147,alternative rock
a2147,art punk
a2147,art rock
a2147,beatlesque
a2147,new romantic
a2147,new wave
a2147,new wave pop
a2147,post-punk
a2147,power pop
a2147,uk post-punk
a2147,zolo
a2148,alternative dance
a2148,australian dance
a2148,australian electropop
a2148,electronic rock
a2148,electronica
a2148,indietronica
a2148,neo-synthpop
a2149,boy band
a2150,pop rock
a2150,post-grunge
a2151,canadian singer-songwriter
a2151,classic canadian rock
a2151,classic rock
a2151,folk rock
a2151,mellow gold
a2151,permanent wave
a2151,rock
a2151,roots rock
a2151,singer-songwriter
a2152,contemporary r&b
a2152,dance pop
a2152,hip pop
a2152,philly rap
a2152,r&b
a2152,urban contemporary
a2152,pop
a2153,pop soul
a2156,australian rock
a2156,new romantic
a2156,sophisti-pop
a2156,synthpop
a2157,alternative dance
a2157,alternative rock
a2157,art pop
a2157,dance rock
a2157,dance-punk
a2157,electronic rock
a2157,electronica
a2157,indie rock
a2157,indietronica
a2157,neo-synthpop
a2157,new rave
a1218,electropowerpop
a2158,britpop
a2158,new romantic
a2158,new wave
a2158,ska
a2158,ska revival
a2159,freestyle
a2159,hi-nrg
a2159,minneapolis sound
a2159,post-disco
a2160,new romantic
a2160,synthpop
a2161,blues rock
a2161,classic canadian rock
a2161,classic rock
a2161,cosmic american
a2161,country rock
a2161,folk
a2161,folk rock
a2161,heartland rock
a2161,jam band
a2161,mellow gold
a2161,rock
a2161,roots rock
a2161,southern rock
a2161,swamp rock
a705,pop edm
a2162,edm
a2162,pop dance
a2162,progressive electro house
a2162,pop edm
a1882,dance pop
a2163,alternative metal
a2163,alternative rock
a2163,conscious hip hop
a2163,funk metal
a2163,hard rock
a2163,nu metal
a2163,political hip hop
a2163,post-grunge
a2163,rap metal
a2163,rap rock
a2163,rock
a2164,australian rock
a2164,synthpop
a2165,easy listening
a1725,glam rock
a1725,mellow gold
a1725,piano rock
a1725,rock
a1725,motown
a189,adult standards
a189,brill building pop
a189,disco
a189,quiet storm
a189,soft rock
a189,soul
a189,vocal jazz
a189,motown
a2166,adult standards
a2166,brill building pop
a2166,disco
a2166,quiet storm
a2166,soft rock
a2166,soul
a2166,vocal jazz
a2166,glam rock
a2166,mellow gold
a2166,piano rock
a2166,rock
a2166,motown
a132,adult standards
a132,brill building pop
a132,disco
a132,quiet storm
a132,soft rock
a132,vocal jazz
a132,glam rock
a132,mellow gold
a132,piano rock
a132,rock
a2167,australian rock
a1202,hip pop
a1202,neo soul
a1202,urban contemporary
a1185,latin pop
a1185,mexican pop
a2169,deep adult standards
a41,pop
a606,australian hip hop
a1006,post-teen pop
a703,boy band
a2170,melanesian pop
a2170,pacific islands pop
a2170,png pop
a2170,reggae do maranhao
a2170,solomon islands pop
a2171,melanesian pop
a2171,pacific islands pop
a2171,png pop
a2171,reggae do maranhao
a2171,solomon islands pop
a2172,house
a2172,uk dance
a2172,dance pop
a2172,pop
a2172,uk pop
a534,house
a2173,indie pop rap
a439,freestyle
a2174,r&b
a2174,soul
a2174,freestyle
a2175,pop dance
a2175,swedish tropical house
a2175,alt z
a2175,swedish electropop
a2176,pop dance
a2176,swedish tropical house
a2176,alt z
a2176,swedish electropop
a2177,contemporary r&b
a2177,philly soul
a2177,quiet storm
a2177,r&b
a2177,soul
a2177,urban contemporary
a2178,europop
a2178,new wave pop
a584,post-teen pop
a703,edm
a703,pop dance
a638,classic soul
a638,jazz blues
a638,memphis soul
a638,soul
a638,southern soul
a638,vocal jazz
a1697,new wave pop
a1697,soft rock
a44,neo soul
a2179,icelandic indie
a2179,icelandic rock
a2179,modern alternative rock
a2180,contemporary r&b
a2180,dance pop
a2180,hip pop
a2180,r&b
a2180,urban contemporary
a2181,bubblegum pop
a2181,classic garage rock
a2181,merseybeat
a2181,swamp pop
a2182,new wave pop
a2182,pop rock
a2183,neo mellow
a2183,piano rock
a2183,pop rock
a68,miami hip hop
a410,atl hip hop
a410,contemporary r&b
a410,south carolina hip hop
a9,grime
a9,pop rap
a1685,pop
a1685,uk pop
a2184,britpop
a2184,modern rock
a2184,welsh rock
a620,detroit hip hop
a1304,canadian pop
a2185,hip hop
a2185,miami bass
a2185,new jack swing
a1564,boy band
a2186,contemporary r&b
a2186,girl group
a2186,hip pop
a2186,r&b
a2186,urban contemporary
a2187,australian indigenous music
a2187,australian rock
a2188,deep eurodance
a2189,bahamian pop
a2190,british invasion
a2192,indietronica
a2192,modern alternative rock
a2192,modern rock
a2192,shimmer pop
a2193,mellow gold
a2193,minneapolis sound
a2193,new romantic
a2193,new wave pop
a2193,soft rock
a2194,australian rock
a2195,country
a2195,nashville sound
a2196,big beat
a2196,electronica
a2196,nu skool breaks
a2196,trip hop
a2198,pop rock
a2198,post-grunge
a2200,australian rock
a2201,album rock
a2201,new romantic
a2201,new wave pop
a2201,soft rock
a2201,synthpop
a2202,classic soundtrack
a2202,easy listening
a2203,classic soundtrack
a2203,easy listening
a2204,classic soundtrack
a2204,easy listening
a2205,rap
a2205,slap house
a2207,alternative metal
a2207,canadian rock
a2207,funk metal
a2207,nu metal
a2207,post-grunge
a2208,alternative rock
a2208,australian psych
a2208,garage rock
a2208,modern blues rock
a2208,modern rock
a2208,rock
a2209,classic rock
a2209,folk
a2209,folk rock
a2209,mellow gold
a2209,singer-songwriter
a2209,soft rock
a2210,mellow gold
a2210,soft rock
a2210,yacht rock
a2211,dance pop
a2211,europop
a2211,girl group
a2211,talent show
a169,slap house
a1734,pop
a1734,singer-songwriter pop
a1734,uk pop
a2213,album rock
a2213,classic rock
a2213,glam metal
a2213,hard rock
a2213,mellow gold
a2213,progressive rock
a2213,rock
a2213,soft rock
a2214,australian alternative pop
a2215,boy band
a2215,new romantic
a2215,new wave pop
a2215,soft rock
a2215,sophisti-pop
a2216,contemporary post-bop
a2216,instrumental funk
a2216,jazz
a2216,jazz funk
a2216,jazz fusion
a2216,jazz piano
a2217,classic country pop
a2217,country rock
a2219,detroit rock
a2219,proto-metal
a2219,psychedelic blues-rock
a2220,australian talent show
a2222,contemporary r&b
a2222,freestyle
a2222,funk
a2222,new jack swing
a2222,post-disco
a2222,quiet storm
a2222,urban contemporary
a272,miami hip hop
a273,singer-songwriter pop
a169,pop dance
a169,uk dance
a169,uk funky
a2223,metropopolis
a2223,pop
a2223,pov: indie
a2223,uk alternative pop
a2224,british children's music
a2224,cartoon
a2228,downtempo
a2228,lilith
a2228,new romantic
a2228,new wave pop
a2228,permanent wave
a2228,singer-songwriter
a2229,downtempo
a2229,lilith
a2229,new romantic
a2229,new wave pop
a2229,permanent wave
a2229,singer-songwriter
a2230,g funk
a2230,gangster rap
a2230,hardcore hip hop
a2230,hip hop
a2230,west coast rap
a230,nyc pop
a1157,australian dance
a1157,australian pop
a2231,classic soul
a2231,funk
a2231,quiet storm
a2231,soul
a2232,dance rock
a2235,dance pop
a2235,dance rock
a771,dancehall queen
a2236,dance pop
a2236,dance rock
a2236,permanent wave
a2236,pop rock
a2236,rock
a2236,dancehall
a2236,dancehall queen
a2236,reggae fusion
a855,contemporary r&b
a855,r&b
a855,urban contemporary
a2237,g funk
a2237,gangster rap
a2237,hip hop
a2237,pop rap
a2237,rap
a2237,west coast rap
a2237,contemporary r&b
a2237,r&b
a2237,urban contemporary
a2238,reggae fusion
a2238,virgin islands reggae
a2238,deep talent show
a567,reggae fusion
a567,virgin islands reggae
a1716,alte
a2239,scandipop
a2239,alte
a413,edm
a2240,pub rock
a2241,hip pop
a2241,urban contemporary
a2242,british invasion
a2243,australian rock
a2244,eurodance
a2245,pop rap
a2245,urban contemporary
a201,pop soul
a2246,australian americana
a2246,australian country
a2246,australian rock
a1105,pop
a1105,south carolina hip hop
a2247,dance pop
a2247,east coast hip hop
a2247,hip hop
a2247,hip pop
a2247,pop rap
a2247,rap
a2247,atl hip hop
a2247,contemporary r&b
a2247,pop
a2247,r&b
a2247,south carolina hip hop
a2247,urban contemporary
a68,east coast hip hop
a68,hip pop
a1004,nyc pop
a2248,pop
a2248,nyc pop
a2249,canadian country
a2249,canadian singer-songwriter
a2249,classic rock
a2249,country rock
a2249,folk
a2249,folk rock
a2249,mellow gold
a2249,singer-songwriter
a2249,soft rock
a724,pop rap
a724,rap
a724,southern hip hop
a724,trap
a724,viral trap
a724,edm
a724,electro house
a724,pop dance
a2251,k-pop
a2251,k-pop boy group
a2251,pop
a2251,pop rap
a2251,rap
a2251,southern hip hop
a2251,trap
a2251,viral trap
a2251,edm
a2251,electro house
a2251,pop dance
a2252,k-pop
a2252,k-pop boy group
a2252,pop
a2252,pop rap
a2252,rap
a2252,southern hip hop
a2252,trap
a2252,viral trap
a2252,edm
a2252,electro house
a2252,pop dance
a2253,eurodance
a2253,hip house
a2254,eurodance
a2254,hip house
a2255,philly soul
a2256,modern alternative rock
a2257,pop rap
a2257,piano rock
a2257,viral pop
a727,dance pop
a767,celtic rock
a2260,new wave pop
a2260,sophisti-pop
a2260,trip hop
a2261,classic rock
a2261,country rock
a2261,folk rock
a2261,mellow gold
a2261,singer-songwriter
a2261,soft rock
a2262,bubblegum pop
a2262,classic garage rock
a2262,country rock
a2262,folk rock
a2262,merseybeat
a2262,psychedelic rock
a2262,rock-and-roll
a2262,singer-songwriter
a755,cali rap
a755,trap queen
a2263,girl group
a2263,pop
a2263,talent show
a2263,uk pop
a2263,cali rap
a2263,trap queen
a2265,alt z
a2265,pop
a2265,pov: indie
a1004,edm
a1004,melodic dubstep
a1004,pop dance
a1004,canadian pop
a1004,uk pop
a2266,pop
a2266,edm
a2266,melodic dubstep
a2266,pop dance
a2266,alt z
a2266,canadian pop
a2266,uk pop
a1763,edm
a1763,melodic dubstep
a2267,dance pop
a2267,edm
a2267,pop
a2267,pop dance
a2267,progressive electro house
a2270,post-teen pop
a2270,talent show
a2270,viral pop
a86,barbadian pop
a86,urban contemporary
a153,atl hip hop
a153,dirty south rap
a153,southern hip hop
a153,trap
a2271,aussietronica
a2274,boy band
a2274,contemporary r&b
a2275,alternative metal
a2275,neon pop punk
a2275,pop punk
a2275,post-grunge
a2275,screamo
a1039,teen pop
a2276,edm
a2276,german dance
a2276,pop dance
a2276,tropical house
a2276,uk dance
a2276,teen pop
a2277,edm
a2277,german dance
a2277,pop dance
a2277,tropical house
a2277,uk dance
a2277,teen pop
a2278,uk dance
a2279,uk dance
a2280,new wave pop
a2280,solo wave
a2281,doo-wop
a2281,louisiana blues
a2281,memphis blues
a2281,new orleans blues
a2281,rhythm and blues
a2281,rock-and-roll
a2281,rockabilly
a2282,hip house
a1175,canadian electronic
a1175,pop edm
a2283,dance pop
a2283,edm
a2283,electro house
a2283,moombahton
a2283,pop dance
a2283,canadian electronic
a2283,pop edm
a40,conscious hip hop
a40,hip hop
a40,west coast rap
a2284,musical advocacy
a2285,disco
a2286,bouncy house
a2195,country gospel
a2287,country
a2287,nashville sound
a2287,country gospel
a2288,pov: indie
a2289,danish pop
a2291,electropop
a2291,house
a2291,uk dance
a2291,dancehall
a2291,jamaican hip hop
a2291,reggae fusion
a2291,traphall
a2292,electropop
a2292,house
a2292,uk dance
a2292,dancehall
a2292,jamaican hip hop
a2292,reggae fusion
a2292,traphall
a2293,adult standards
a2293,bubblegum pop
a2293,classic country pop
a2293,folk rock
a2293,mellow gold
a2293,soft rock
a2294,big room
a2294,dutch house
a2294,melbourne bounce
a2294,melbourne bounce international
a2294,progressive electro house
a2295,brill building pop
a2295,doo-wop
a2296,yacht rock
a2297,album rock
a2297,classic rock
a2297,country rock
a2297,mellow gold
a2297,new wave pop
a2297,singer-songwriter
a2297,soft rock
a2298,album rock
a2298,classic rock
a2298,country
a2298,country rock
a2298,southern rock
a390,east coast hip hop
a390,gangster rap
a390,hip hop
a390,pop rap
a390,queens hip hop
a390,rap
a210,dance pop
a210,post-teen pop
a641,g funk
a641,gangster rap
a641,pop rap
a641,west coast rap
a1256,latin pop
a1256,latin viral pop
a1256,rap latina
a1256,reggaeton
a1256,trap latino
a1256,urbano latino
a1258,dance pop
a1258,pop
a1258,post-teen pop
a1258,talent show
a2300,album rock
a2300,classic rock
a2300,glam metal
a2300,hard rock
a2300,mellow gold
a2300,rock
a2300,soft rock
a2301,latin pop
a2301,mexican pop
a2301,puerto rican pop
a948,australian pop
a2138,dutch edm
a2138,edm
a2138,pop dance
a2138,progressive house
a2302,baroque pop
a2302,metropopolis
a2302,neo mellow
a2302,afrofuturism
a2302,alternative r&b
a2302,atl hip hop
a2302,neo soul
a2302,r&b
a2303,baroque pop
a2303,metropopolis
a2303,neo mellow
a2303,afrofuturism
a2303,alternative r&b
a2303,atl hip hop
a2303,neo soul
a2303,r&b
a2304,british invasion
a2304,vaudeville
a2305,disco
a2305,funk rock
a2307,bolobedu house
a2307,south african house
a2307,afro soul
a2307,south african pop
a2307,afrobeats
a2307,dancehall
a2307,nigerian hip hop
a2307,nigerian pop
a2308,bolobedu house
a2308,south african house
a2308,afro soul
a2308,south african pop
a2308,afrobeats
a2308,dancehall
a2308,nigerian hip hop
a2308,nigerian pop
a1497,bolobedu house
a1497,south african house
a1497,afro soul
a1497,south african pop
a2309,hip house
a2309,italo dance
a2310,hip house
a2310,italo dance
a129,heartland rock
a2063,pop
a2311,brit funk
a2311,new romantic
a2311,new wave
a2311,new wave pop
a2311,sophisti-pop
a2312,neon pop punk
a2312,pop punk
a2312,pop
a40,neon pop punk
a40,pop punk
a2313,classic greek pop
a2313,eurodance
a2313,italo dance
a2315,alt z
a2315,dark pop
a2315,pop
a2315,pop edm
a2315,edm
a2315,pop dance
a2316,alt z
a2316,dark pop
a2316,pop
a2316,pop edm
a2316,edm
a2316,pop dance
a584,alt z
a584,dark pop
a584,pop edm
a2317,filter house
a2318,filter house
a2320,dance pop
a2320,edm
a2320,electro house
a2320,moombahton
a2320,pop
a2320,pop dance
a2320,rap
a2320,slap house
a2320,atl hip hop
a2320,melodic rap
a2320,trap
a1734,dance pop
a1734,edm
a1734,electro house
a1734,moombahton
a1734,pop dance
a1734,atl hip hop
a1734,melodic rap
a1734,trap
a201,edm
a201,electro house
a201,moombahton
a201,pop dance
a201,slap house
a201,atl hip hop
a201,melodic rap
a1343,dance pop
a1343,edm
a1343,electro house
a1343,moombahton
a1343,pop dance
a1343,slap house
a1893,vocal house
a2321,canadian electronic
a2321,complextro
a2321,edm
a2321,electro house
a2321,pop dance
a2321,progressive electro house
a2321,progressive house
a2321,vocal house
a1275,motown
a1275,soul
a132,contemporary r&b
a132,r&b
a132,urban contemporary
a2323,bubblegum pop
a2323,classic garage rock
a2323,surf music
a2324,mellow gold
a2324,soft rock
a81,hollywood
a2325,art pop
a2325,dance pop
a2325,pop
a2325,hollywood
a2326,canadian pop
a2326,pop
a543,solo wave
a2328,reggae fusion
a2328,uk reggae
a2328,solo wave
a2329,scottish new wave
a1564,uk dance
a1564,uk funky
a2330,bubblegum pop
a2330,classic garage rock
a2330,classic rock
a2330,country rock
a2330,folk rock
a2330,mellow gold
a2330,merseybeat
a2330,psychedelic rock
a2330,rock-and-roll
a346,australian pop
a271,pop rap
a271,seattle hip hop
a2331,album rock
a2331,classic rock
a2331,glam metal
a2331,hard rock
a2331,rock
a182,melbourne bounce
a2332,australian dance
a2332,australian pop
a2332,australian rock
a2332,melbourne bounce
a2333,canadian rock
a2333,pop rock
a2333,post-grunge
a2334,folk-pop
a2335,bubblegum pop
a2335,classic uk pop
a2336,disco
a2336,funk
a2336,motown
a2336,p funk
a2336,quiet storm
a2336,soul
a2336,synth funk
a482,r&b
a2041,uk pop
a2337,irish country
a1564,neo mellow
a1564,uk pop
a2338,nz folk
a237,grime
a237,pop rap
a1685,indie poptimism
a2339,diva house
a2340,power pop
a2341,australian alternative rock
a2341,australian indie
a2341,australian rock
a2342,yacht rock
a2342,rock drums
a2342,soft rock
a239,yacht rock
a780,canadian pop
a780,pop
