track_id,track_name,popularity,duration_ms,explicit,preview_url,status,submitted_by,reviewed_by
7GRgbc1Dj2NBiZpCc33c7W,Homemade Dynamite - REMIX,0,214254,0,,approved,2,1
1tMSsGhbQtMI4uPfUT2Mdo,When the Beat Drops Out,35,204026,0,https://p.scdn.co/mp3-preview/5078736cc07f281f98718f7ba8fd57084c83f3e6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1qV6e4ITnfGmA6m6Vklvbi,Our House,57,201133,0,https://p.scdn.co/mp3-preview/22e0364241a200b37eb048cf2f0f35655e64ba96?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
144JMbvbR5txNzoZ112wo4,Strong Enough,65,224000,0,https://p.scdn.co/mp3-preview/d839454c3df67a75dcbca68c9ad635357571ba3d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
24kGngQeXHt0uhffKpq0zj,Don't Cha,0,272080,0,https://p.scdn.co/mp3-preview/dc2498ab4f3c73371fe72457bf7ba7afbc3f0898?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1vrd6UOGamcKNGnSHJQlSt,Love Story,63,235266,0,https://p.scdn.co/mp3-preview/9f5f1d355bc50d138e3496823c2b2717e3961319?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,3,208133,0,https://p.scdn.co/mp3-preview/ee5dc27ee664202e03858af02c74bfed59adf037?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4bQ78Bblrn5d5Du8ZTiO8t,Come with Me,0,217813,0,https://p.scdn.co/mp3-preview/f6169397d68541d1db7108fe441558fc650f1a9f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0MYYZ0y1nuRnXr2rTLcBFw,How I Got This Way,17,210173,0,https://p.scdn.co/mp3-preview/e752c33d78a82eacd0410fb7056c0a61e5dabd3e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3BBmxd7Jog6eYeH7uqTqqB,Inner Ninja (feat. Olly Murs) - Remix,12,191907,0,https://p.scdn.co/mp3-preview/4f5f7871983f7945fa429a0774c3b481bb5b821c?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0c4IEciLCDdXEhhKxj4ThA,Madness,66,281040,0,https://p.scdn.co/mp3-preview/f84cc7df257a52a7cf91fc166cd59c377ac32331?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
487Dyzs7Xbbk4hIWYyYT80,Don't Think I'm Not,50,243533,0,https://p.scdn.co/mp3-preview/5131c85806295799eeb1a39a719bc2a7c5f5a4ad?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0sNSv56Glvgu2iJfoeAmS5,The Way You Look Tonight - Remastered,24,142426,0,https://p.scdn.co/mp3-preview/e4e04ae211128cb3181b9024b757ebb2c500e775?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0tvaw7IvKlhWbfg0l8rBUm,Never Never Never - 2000 Remaster,21,218866,0,https://p.scdn.co/mp3-preview/4cf1e07099d946cd3d1cfed349cc2b4df94d2649?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4XYHEuDwsKuxSpiIylcMnB,Over You,34,144293,0,https://p.scdn.co/mp3-preview/a06189f92497e302fcd1e629bf5f6858d70b7f03?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),68,222706,0,https://p.scdn.co/mp3-preview/5804c7d4834df732e50b8a752fab750d28756244?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3ghyyt1IOdZ7W9cdR4fpJB,Hero Of The Day,0,261906,0,https://p.scdn.co/mp3-preview/523ee9e1e86a315928c0358d3003dc9bd0a46c31?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3ETZSIbKNu8s1kgJZ2ZvjK,Keep Talking,16,204647,0,https://p.scdn.co/mp3-preview/918b28e8be1029891468cefd387096da0ab27c12?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,70,122066,0,https://p.scdn.co/mp3-preview/61dc76538204d41f88210db47901afea4ed885fa?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
78gWMNi0b8lgSgVe0U0AMX,House of Fun - 2000 Remastered Version,0,171706,0,https://p.scdn.co/mp3-preview/33263d270415f9104d9863dfc511e1d751c54f89?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
14uiLlBzEQOqXxJRa7S4cL,Dancing in the Moonlight - 2001 Remix,43,232440,0,https://p.scdn.co/mp3-preview/3830a1584cc96b0e5ee08d0e6164e23488441677?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0AUIjHlr9KfbVoemhhxHS6,Yeah 3x,3,241093,1,https://p.scdn.co/mp3-preview/2b88c6a69a684ce6ef63df15912813582e3a42f7?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5vjmFhes2UVEo5aGQ27q7l,Tired of Being Alone,0,172320,0,https://p.scdn.co/mp3-preview/ede61086d1b33613da862ba3f33fdc1caf398b84?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2sZIclzhHlH8tzf7wry9hK,Harper Valley P.T.A.,50,194400,0,https://p.scdn.co/mp3-preview/cd79de1cdcb7fadfef147305a6ffd177adc683c9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3GK2EhaV9XoMmzdKkKqfMt,"This Is It - 7"" Version",24,219600,0,https://p.scdn.co/mp3-preview/6da36a5247a701b40b0ec4eb49055382b2d977ea?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5ztQHTm1YQqcTkQmgDEU4n,Mamma Mia,0,215266,0,https://p.scdn.co/mp3-preview/b578f8867804a1545b49ef6aea52bd0b8ec766d4?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2S3flt2KfOpG7JNmtteAAZ,Words,43,267866,0,https://p.scdn.co/mp3-preview/7f2ae7c7105f9a47d94bd3851878eeaff4f582b0?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1Ya87xcJInskhE5joOq9tP,Way Down,39,157333,0,https://p.scdn.co/mp3-preview/cd7ebed317fca8b973d3843393b1a2cb7849549b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7crplFzt7spG80NCbpmuCp,I Know What You Did Last Summer,0,223826,0,https://p.scdn.co/mp3-preview/662239ebdc65ec4487ecbbfe0cf6e4322812405e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3F64pIPqvcujnwvcVLVZ64,Young Girl,47,194493,0,https://p.scdn.co/mp3-preview/82cf5c746eb1d9f14795bc187f7a1bdee9268979?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5jzX4dWVQeBTtfBaXnMRt5,DONTTRUSTME,70,192573,1,https://p.scdn.co/mp3-preview/a846deda1f57f06c1963832ec77c3b92c7c0516a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
79u1FifbMLDQ12poa9ab3K,Leaning on a Lamp Post - 2002 Remaster,8,154253,0,https://p.scdn.co/mp3-preview/7539a3b35c3e37fcb16305befa7270c7be1ca20f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4b8GTae6rqb9oPiRzVa3Gy,Loser,0,234960,0,https://p.scdn.co/mp3-preview/2e0996ca838ee08b2cc3498e28224d5a9d049bb0?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),72,230746,0,https://p.scdn.co/mp3-preview/4832a253edb5743b7ef5fdaeb19848f89e67c0f9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
53DZyJ7xXnTaUZ1VPdFWEn,Swamp Thing,37,237520,0,https://p.scdn.co/mp3-preview/c25ae9f4a5ddb8b909cf5faf90588e2c1a79d2fb?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,65,275733,0,https://p.scdn.co/mp3-preview/ef3a2acb5702a7940d9e9b8c0a571477c2e453e2?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
79Mjfhh393dZdAsTvUFDR6,Don't Go Breaking My Heart,48,215724,0,https://p.scdn.co/mp3-preview/5e16973f354cc9fae5dd3ca5af27ae5ee870e4ba?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2U0HPJqbMOHez51Uvysq3V,Bring Me Some Water,47,233000,0,https://p.scdn.co/mp3-preview/33c1d09d989b3fcfdb913a141cf266b39f09003d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0u56clbegXVe6daER5ZHm4,Wisemen,48,221773,1,https://p.scdn.co/mp3-preview/e6ebc02db71732f37a97859b90bc87a4cb3ef7e3?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4DsX8QjLnYKCkUNzOKOq1M,Under The Boardwalk - Mono,13,167506,0,https://p.scdn.co/mp3-preview/11b496c14d8634f2c19bbb47481fa9ea6e8db16f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6D4obLx2BPec8kI0oI4ntR,The Candy Man - 2016 Remaster,12,188653,0,https://p.scdn.co/mp3-preview/f3e290ea1702dffc95af760d332e89c9102034dd?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3abgbTzYU0h1pCLLgo27ZW,One Time,0,215866,0,https://p.scdn.co/mp3-preview/d962c05f7d852d25bde7cb8bd7d02779d53d3ee4?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6hMfpbN18Z6dvspRWOqAdQ,Hold Me,28,163480,0,https://p.scdn.co/mp3-preview/721a3276a7c8dc15a8985630e405bd5f1587c9da?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
42dbDZX9bsEGqMZWYmnR7J,Perfectly Lonely,54,268093,0,https://p.scdn.co/mp3-preview/c1083c433764870df759cc73bc5e6abd1f8dd323?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3ylbGgtmgFawUcoOnCR6Pj,They Don't Know Us,17,195356,0,https://p.scdn.co/mp3-preview/e4884d2e8aa0a9dcf4ca04d7954ec76e50634201?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
50jzaB4NVS3mO6rRIE7mmm,Tequila,33,243800,0,https://p.scdn.co/mp3-preview/203d8aa0a23d023c5f6c14a4844dfd3dd84499da?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6W2VbtvMrDXm5vYeB7amkO,Footloose,71,220706,0,https://p.scdn.co/mp3-preview/0408c4e5f1d51b6b605429205342fde6930d96ea?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2JZfTvWWtpaE8NohqRXqFr,With Or Without You,0,295200,0,https://p.scdn.co/mp3-preview/a7e5de3437eecf201cc1817a7b2d8fae96910199?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5J7tzt8wCf4KbBnEKdhWMX,Faded White Dress,0,188600,0,https://p.scdn.co/mp3-preview/9606ebdfb45bf211dc4ca6805fc1bc1bbcd890f9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4PlfgBlKpZZ0LmAR5RgCxT,Teen Angel,0,160320,0,https://p.scdn.co/mp3-preview/b1c78f89b01851a5dcd197c4612afee57084d21d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,0,204400,0,https://p.scdn.co/mp3-preview/9b178c9d1b8534b3a7f88658dbb2e746d4cc4af3?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
28BRbc0uO1WY7eFrkwaP2U,One,0,275400,0,https://p.scdn.co/mp3-preview/e53bba655120cb3e8bc77f2afa387b595ef38a59?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7v7FpQhlFzi4cSXlm0sePd,Let It Be,0,186253,0,https://p.scdn.co/mp3-preview/f2da2a3bf6a218b11856c55738ee8510d634648f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0vaf64cpnqM7COUZZkoBig,Electric Feel,0,229640,0,https://p.scdn.co/mp3-preview/b288d1b3245bfa82243267c77fe152dbd696f3c8?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
64yrDBpcdwEdNY9loyEGbX,21 Guns,74,321093,0,https://p.scdn.co/mp3-preview/431b2787cb98a4dea90606248e0a835afbf6b6f3?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2MGZFL6kqsXxXojlm64BUn,True Blue,47,245000,0,https://p.scdn.co/mp3-preview/891c064fab1efb9369546620b34805390f101d11?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1ExfPZEiahqhLyajhybFeS,The Lazy Song,72,189109,0,https://p.scdn.co/mp3-preview/8a6cd6679fc2a388b989a09b571194723d45cb71?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3MJOiicdOtPcXg0uuvM1VL,Stars On 45 - Original Single Version,38,286666,0,https://p.scdn.co/mp3-preview/bcfc8f3936dfe359ac490ae146de592e0ae75362?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
47W6YR93MPCGLEUReLMyDm,Virtual Insanity - Remastered 2006,1,229360,0,https://p.scdn.co/mp3-preview/131541b8029b8613ff0ebef49e26aed5bfca795e?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2vCildfq2lk1uKuJ8z9rnW,Meet Her At The Love Parade,0,213466,0,https://p.scdn.co/mp3-preview/1bf887738377f3bae70627dec4c92df5edeb2bc4?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
423o3ZHIaBtGXyhF1uH41a,Walk of Life,60,252466,0,https://p.scdn.co/mp3-preview/cb6b9d5ce8a13292c516aa3036d81ff9465a6617?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7nfb3iy0zjqk5N44LQM2vg,Promised You A Miracle - Remastered 2002,35,267706,0,https://p.scdn.co/mp3-preview/4929e708f6f9fa9bb0cdd2a72593b544c11d5b49?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
06T10fEzN8ZCcqzQZYA184,Gotta Be Somebody,64,252653,0,https://p.scdn.co/mp3-preview/936bf090af11a178531b9002ed7702c6a7c90c49?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1vGfZYrNSxT72PdgToMubU,Such a Night,52,178760,0,https://p.scdn.co/mp3-preview/f44f6630879bd14fcc62b57c0455618bcf175b87?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1Hzi3KQVnvVYAn8Vv9zL2o,WITHOUT YOU,0,161384,0,https://p.scdn.co/mp3-preview/9c8faa7fb4a14bded4beeee2a8449ca8b8099108?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3UwT4FadEGWyMdaSwYcUBY,This Town,0,232852,0,https://p.scdn.co/mp3-preview/1a8ffe515ce14fe37c044734faf4b4a67454d1f9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4x0yfBUpGWpovUxJqj20p0,HEAT,44,187277,0,https://p.scdn.co/mp3-preview/b5eb6246b9e4529791d63a6de93306ca596672f5?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2pV1ZQEH9fieG0kLstdrtC,Pretty Fly (For A White Guy),0,188106,0,https://p.scdn.co/mp3-preview/25358e68f6a071a34f46a2040cc283f1ef603ec0?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6LJyXCSwdBPT9PsqQbi6eW,Paper Tiger,0,144875,0,https://p.scdn.co/mp3-preview/8ea984f96a2e656ca9b700f1c3a4f0d9132a0048?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7qfwcqfGOkQYtzjF4UzJHM,Shot Me Down (feat. Skylar Grey) - Radio Edit,56,191412,0,https://p.scdn.co/mp3-preview/9ad806bd4ca45865d643eaa959c6e2d48c8c1dec?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1hpQGK6u2ecNWDXSFnBn1Y,Biding My Time,0,243066,0,https://p.scdn.co/mp3-preview/769cbd2059f1b37357fae183fe4decaa808c3734?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3XqTmJFE8Tnm0hn5dNeUEG,As Usual,21,156360,0,https://p.scdn.co/mp3-preview/a28557529436ec28076df94af688c3c5664820e9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,68,276880,0,https://p.scdn.co/mp3-preview/5fb5f75a668feef9c73a079a49b6a52ee2bc3338?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3dwPjTU0C4rEm2uTJqcAkk,Losing Friends over Love,13,217946,0,https://p.scdn.co/mp3-preview/b295a85baf4bfa607c704b104aa85e2d9dcc111a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5ubHAQtKuFfiG4FXfLP804,Lego House,70,185093,0,https://p.scdn.co/mp3-preview/d6efa078dfe2251e413ce858fa0f937f2902a437?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),72,201493,1,https://p.scdn.co/mp3-preview/9785baec65ed15f1f4e6acd5c2bd32558090b313?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5SnOyuBtyzufoXBAKOdcxD,The Unforgiven,0,387133,0,https://p.scdn.co/mp3-preview/a342688d3cbec708fe88c3062aad700d7bf477b8?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4dRtB5AKHfgfuFo5ExUzRP,Mockingbird (With Margaret McLaren),11,164720,0,https://p.scdn.co/mp3-preview/a7982837e7ab8f8e89eabbf0fe5b74b753fac79b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4cb0Yb7LfpAYe8u4UXdGr0,Gimme Gimme - Original,1,224626,0,https://p.scdn.co/mp3-preview/dd1cadd82863540292bab346533aa41689bc19f6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,64,220440,0,https://p.scdn.co/mp3-preview/b276b24d68062f55bc63edefe0c9823aa018c3d9?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6lQ0FcTXxMkPQ2Izkriy2E,Light Surrounding You,0,236586,0,https://p.scdn.co/mp3-preview/ba84c73c4faf8b3264c141a459c7b078889bf81c?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,71,262333,1,https://p.scdn.co/mp3-preview/258775e7324ab09be650b91d322d22948ed9df1a?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7kCTrqzvmQGtYkD4cM9RHD,The Greatest,0,210226,0,https://p.scdn.co/mp3-preview/b064bf63626e35f4ff467329843445fcebfee2bc?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6cSQSGa2tFufkTdlKs2TKN,U + Ur Hand,0,214386,1,https://p.scdn.co/mp3-preview/c01f22beedf9165fff2ad0a64d13de2bbcf7fe7f?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4WfGrAJVC3A5xhUTja0gUG,Money For Nothing,0,510933,0,https://p.scdn.co/mp3-preview/4802f596f787c2fd99f7614083092993b66c7327?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0yjNmllr3Ew6f97TqPuEqa,The Ballad Of The Green Berets,41,146400,0,https://p.scdn.co/mp3-preview/2f9fcc096aae77f694dbe915da90c42ff17c5735?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3nvuPQTw2zuFAVuLsC9IYQ,Nothing Compares 2 U,3,280040,0,https://p.scdn.co/mp3-preview/dd12ed39f779a9cb61c7009f322192a2e6ee37ba?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6zrKRVtq4cjkZLXzjpS4Ij,Over And Over - Album Version / Explicit,0,253933,1,https://p.scdn.co/mp3-preview/4228747a3ffc643670f9a680093084721ede422b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
36xEjbl8DtevPJgw6i9IuY,Feels like the First Time - 2008 Remaster,48,232333,0,https://p.scdn.co/mp3-preview/41e5e96657e2bbfbdb9ed66ae1ff2bc62e90ceec?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7FmoaVp4QaMfNQwH6fcnsy,747,2,207413,0,https://p.scdn.co/mp3-preview/73959cca09c36545c048773b08b3fb8004200d97?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6tZPBKyN3k2QWezmmzd3Li,Neither One of Us (Wants to Be the First to Say Goodbye),0,211786,0,https://p.scdn.co/mp3-preview/b17b056b25143d4e0986b69fff89560e93d73d09?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2tr5FpklBfRPajrgS8rmHY,This Girl Is a Woman Now,24,189160,0,https://p.scdn.co/mp3-preview/270a2ec6c9cda06daf755b2668ad5af76a0cacc0?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6fkvIT9KFKxO8poBeKfaEf,One More Night - 2016 Remaster,68,288973,0,https://p.scdn.co/mp3-preview/741d6e841a1b05b31e69ab018d45e260b7522dad?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,69,239826,0,https://p.scdn.co/mp3-preview/4f598743e67ae843e531007ab29780789899f5df?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3ltMcnXZh3KiQba6RleHSd,Overdrive,29,183070,0,https://p.scdn.co/mp3-preview/5d29cae079747ae113b9b5b6da2e166a2f133fc2?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),69,236093,0,https://p.scdn.co/mp3-preview/0bc39c5717f270c4545710f17c7e9ee16062e5eb?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,78,199906,0,https://p.scdn.co/mp3-preview/6f972a909a0afdc26ae7a6c456e6722a5536e66d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
51Of5p3lKZeOg6itfs4og4,Lovefool,68,190487,0,https://p.scdn.co/mp3-preview/5f5f76327c1ffe4ee48122e3753d0bcb43030818?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3R8lr1Y1kPgXEbnXkcMMlT,Call On Me - Ryan Riback Remix,6,222000,0,https://p.scdn.co/mp3-preview/b736a496ad86b475b62b29502ae0aca4d95b01c6?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
097Tr8QiDLiTQlEoLI96AP,Spirit in the Sky,0,208106,0,https://p.scdn.co/mp3-preview/26215391185ee91b4ecbb16f12c1d0436577c1bf?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0NN32Knbyo4gM1DKY9rdzg,Do Ya,55,225106,0,https://p.scdn.co/mp3-preview/9310d8956cb627d911c174ec6588ac4c41b53bf7?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
7nXq1vaZiz7PdbfojpPjW5,Fighter,65,245960,0,https://p.scdn.co/mp3-preview/83101230e43a0a13f0442047392f5eef188c75c8?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
4NGqMJgTqXckEt28sO6TmR,The Birds and the Bees,16,127507,0,https://p.scdn.co/mp3-preview/54fbbd4f8a15f0cc2b30584e88a18a7cc39289c1?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
59FYUvlodY7NCZGHk7yJt1,Escape,0,208626,0,https://p.scdn.co/mp3-preview/eebbf1791225bcfe17ef4abb3733bec42baf23f2?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
02DurCgOvDdX0uKEjqcl3W,Who Are You,0,381626,0,https://p.scdn.co/mp3-preview/f93a2ee689feb5a2e7d8fb7e4858dd0f3b936f77?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5oomUe9UlekZkeTItGqXet,Harlem Shuffle,0,204426,0,https://p.scdn.co/mp3-preview/91285b7663c3df1c5f450dfaccd2b2181827f8b8?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,80,248440,0,https://p.scdn.co/mp3-preview/e3f7bdc022347f1b9e15152b67f8437c98b3ca12?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5bldrrpdHrTeaWNT1Kp5xs,What Do You Mean? - Acoustic,0,203800,0,https://p.scdn.co/mp3-preview/1f75cb44a9e7e28c18da99610433dea30c88c8fc?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,77,249480,1,https://p.scdn.co/mp3-preview/55cc016e40673be5c656adf8306f23d1f1ffea0c?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2Wi8q7amJQaAXUDlzz0Moq,Good Vibrations,26,269946,0,https://p.scdn.co/mp3-preview/86fe9c167c84a5003c233d3d4426c2984bbf0c97?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),76,229477,0,https://p.scdn.co/mp3-preview/0b79d49dd1a1cb45e9d01356c9bf5e18ee8243bb?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
2eP6GhdRE1Ydnw2uXzo7q8,Harlem Shake,0,196664,0,https://p.scdn.co/mp3-preview/e0c24266e89050d6705e76e0b1a588dbb08dd2da?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
6T86nVmtbovYi2KSNTRUq7,Too Young to Be Married - 1999 Remaster,0,239373,0,https://p.scdn.co/mp3-preview/e0430e991aa7e14778b217d60f5f90b4faa20eba?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),66,261133,0,https://p.scdn.co/mp3-preview/1fc392f49843710d7f4693bb10f5ad1a5c222ea5?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),67,294986,0,https://p.scdn.co/mp3-preview/ad700390ab14840d38fa5d96235bd07fec26253b?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
5KyjfwDfnyUQthiqdnEqCW,It's My Party,0,140000,0,https://p.scdn.co/mp3-preview/f26ac4a4d9fecfd47eac3cce77d6fec8e3c52e06?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
3CSpzkoL1XgDBZ1q9aDCUV,Uptown Girl,58,194866,0,https://p.scdn.co/mp3-preview/3f1ed400df18fb738a4467612386dd503437ec1d?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
40fD7ct05FvQHLdQTgJelG,Splish Splash,56,131719,0,https://p.scdn.co/mp3-preview/a49adcdc296bf2d004f05c02d6266fade2073dcb?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
0Zbm5CKG9HHT9bwgvFc0qI,Decode - Twilight Soundtrack Version,48,261959,0,https://p.scdn.co/mp3-preview/da276bb82ad6800f85b825b6f901b29d340f3cdc?cid=9950ac751e34487dbbe027c4fd7f8e99,approved,2,1
